# mdlog[.1-last] used as log with 0 constraints
#    t=          KineticE=          TotalE=            PotentialE=        P(GPa)=            T(K)=              xi=
  51080.00       0.0146716891    -688.8574732309    -688.8721449200       0.0000000000     386.0442536600       0.0000000000
  51120.00       0.0152037935    -688.8574900465    -688.8726938400       0.0000000000     400.0450853909       0.0000000000
  51160.00       0.0152766981    -688.8574380149    -688.8727147130       0.0000000000     401.9633647396       0.0000000000
  51200.00       0.0155457631    -688.8574331229    -688.8729788860       0.0000000000     409.0430545978       0.0000000000
  51240.00       0.0161332612    -688.8575002058    -688.8736334670       0.0000000000     424.5014164272       0.0000000000
  51280.00       0.0163616411    -688.8575307869    -688.8738924280       0.0000000000     430.5105908770       0.0000000000
  51320.00       0.0159755032    -688.8575087368    -688.8734842400       0.0000000000     420.3504581715       0.0000000000
  51360.00       0.0154493976    -688.8574971864    -688.8729465840       0.0000000000     406.5074685306       0.0000000000
  51400.00       0.0151687541    -688.8575317229    -688.8727004770       0.0000000000     399.1231214913       0.0000000000
  51440.00       0.0148535379    -688.8575970431    -688.8724505810       0.0000000000     390.8290957474       0.0000000000
  51480.00       0.0138518269    -688.8576208361    -688.8714726630       0.0000000000     364.4718860945       0.0000000000
  51520.00       0.0121381732    -688.8575658608    -688.8697040340       0.0000000000     319.3819048814       0.0000000000
  51560.00       0.0106181642    -688.8575460368    -688.8681642010       0.0000000000     279.3871426673       0.0000000000
  51600.00       0.0098593542    -688.8576239158    -688.8674832700       0.0000000000     259.4211889994       0.0000000000
  51640.00       0.0093517913    -688.8576861377    -688.8670379290       0.0000000000     246.0661000563       0.0000000000
  51680.00       0.0085562753    -688.8576737817    -688.8662300570       0.0000000000     225.1343311436       0.0000000000
  51720.00       0.0077208149    -688.8576480491    -688.8653688640       0.0000000000     203.1515407707       0.0000000000
  51760.00       0.0073540142    -688.8576704978    -688.8650245120       0.0000000000     193.5002105307       0.0000000000
  51800.00       0.0073747219    -688.8577441641    -688.8651188860       0.0000000000     194.0450765635       0.0000000000
  51840.00       0.0071042491    -688.8577878999    -688.8648921490       0.0000000000     186.9283441513       0.0000000000
  51880.00       0.0063763418    -688.8577390152    -688.8641153570       0.0000000000     167.7755087946       0.0000000000
  51920.00       0.0060509831    -688.8577205379    -688.8637715210       0.0000000000     159.2146111545       0.0000000000
  51960.00       0.0065645307    -688.8577904123    -688.8643549430       0.0000000000     172.7271726261       0.0000000000
  52000.00       0.0072695027    -688.8578305023    -688.8651000050       0.0000000000     191.2765281906       0.0000000000
  52040.00       0.0077520910    -688.8578096710    -688.8655617620       0.0000000000     203.9744822361       0.0000000000
  52080.00       0.0083193855    -688.8577985455    -688.8661179310       0.0000000000     218.9012419932       0.0000000000
  52120.00       0.0092077112    -688.8578421998    -688.8670499110       0.0000000000     242.2750363442       0.0000000000
  52160.00       0.0100261342    -688.8579120688    -688.8679382030       0.0000000000     263.8095354215       0.0000000000
  52200.00       0.0101304180    -688.8579308620    -688.8680612800       0.0000000000     266.5534714776       0.0000000000
  52240.00       0.0096046762    -688.8578795828    -688.8674842590       0.0000000000     252.7200550480       0.0000000000
  52280.00       0.0093380123    -688.8578746037    -688.8672126160       0.0000000000     245.7035428376       0.0000000000
  52320.00       0.0096944362    -688.8579491638    -688.8676436000       0.0000000000     255.0818351886       0.0000000000
  52360.00       0.0101196491    -688.8579786929    -688.8680983420       0.0000000000     266.2701182654       0.0000000000
  52400.00       0.0103745210    -688.8579353040    -688.8683098250       0.0000000000     272.9763571406       0.0000000000
  52440.00       0.0109845481    -688.8579151549    -688.8688997030       0.0000000000     289.0275037442       0.0000000000
  52480.00       0.0123537999    -688.8579710971    -688.8703248970       0.0000000000     325.0555173345       0.0000000000
  52520.00       0.0140009144    -688.8580729826    -688.8720738970       0.0000000000     368.3947042221       0.0000000000
  52560.00       0.0148954127    -688.8581345653    -688.8730299780       0.0000000000     391.9309131066       0.0000000000
  52600.00       0.0147015045    -688.8580928465    -688.8727943510       0.0000000000     386.8287632719       0.0000000000
  52640.00       0.0143804576    -688.8580530584    -688.8724335160       0.0000000000     378.3813153937       0.0000000000
  52680.00       0.0148030471    -688.8581255239    -688.8729285710       0.0000000000     389.5005708193       0.0000000000
  52720.00       0.0154466475    -688.8582067365    -688.8736533840       0.0000000000     406.4351056619       0.0000000000
  52760.00       0.0154819813    -688.8581993637    -688.8736813450       0.0000000000     407.3648168172       0.0000000000
  52800.00       0.0150451107    -688.8581420673    -688.8731871780       0.0000000000     395.8697936519       0.0000000000
  52840.00       0.0148912966    -688.8581168054    -688.8730081020       0.0000000000     391.8226087378       0.0000000000
  52880.00       0.0153726202    -688.8581777058    -688.8735503260       0.0000000000     404.4872848084       0.0000000000
  52920.00       0.0158194440    -688.8582807540    -688.8741001980       0.0000000000     416.2441981387       0.0000000000
  52960.00       0.0151962382    -688.8582960968    -688.8734923350       0.0000000000     399.8462888105       0.0000000000
  53000.00       0.0135781802    -688.8582135868    -688.8717917670       0.0000000000     357.2716418253       0.0000000000
  53040.00       0.0121250601    -688.8581839119    -688.8703089720       0.0000000000     319.0368708861       0.0000000000
  53080.00       0.0113856679    -688.8582394921    -688.8696251600       0.0000000000     299.5818439135       0.0000000000
  53120.00       0.0108515075    -688.8582843945    -688.8691359020       0.0000000000     285.5269143880       0.0000000000
  53160.00       0.0100727857    -688.8582824953    -688.8683552810       0.0000000000     265.0370407339       0.0000000000
  53200.00       0.0092876032    -688.8582545698    -688.8675421730       0.0000000000     244.3771704877       0.0000000000
  53240.00       0.0091626262    -688.8582587968    -688.8674214230       0.0000000000     241.0887504544       0.0000000000
  53280.00       0.0098803751    -688.8583472189    -688.8682275940       0.0000000000     259.9742965305       0.0000000000
  53320.00       0.0105402491    -688.8584376159    -688.8689778650       0.0000000000     277.3370262359       0.0000000000
  53360.00       0.0102905561    -688.8584122449    -688.8687028010       0.0000000000     270.7670568712       0.0000000000
  53400.00       0.0096775171    -688.8583441759    -688.8680216930       0.0000000000     254.6366581534       0.0000000000
  53440.00       0.0097173868    -688.8583752152    -688.8680926020       0.0000000000     255.6857153855       0.0000000000
  53480.00       0.0102160680    -688.8584628400    -688.8686789080       0.0000000000     268.8071107454       0.0000000000
  53520.00       0.0102358598    -688.8584771372    -688.8687129970       0.0000000000     269.3278772773       0.0000000000
  53560.00       0.0097683529    -688.8584034471    -688.8681718000       0.0000000000     257.0267473901       0.0000000000
  53600.00       0.0098944890    -688.8583700570    -688.8682645460       0.0000000000     260.3456633069       0.0000000000
  53640.00       0.0111037377    -688.8584594113    -688.8695631490       0.0000000000     292.1636443118       0.0000000000
  53680.00       0.0123751969    -688.8585591561    -688.8709343530       0.0000000000     325.6185186132       0.0000000000
  53720.00       0.0125911780    -688.8585483150    -688.8711394930       0.0000000000     331.3014543747       0.0000000000
  53760.00       0.0121304871    -688.8584741819    -688.8706046690       0.0000000000     319.1796676165       0.0000000000
  53800.00       0.0122377771    -688.8584881249    -688.8707259020       0.0000000000     322.0027015619       0.0000000000
  53840.00       0.0130723813    -688.8585993107    -688.8716716920       0.0000000000     343.9629659441       0.0000000000
  53880.00       0.0135822916    -688.8586561414    -688.8722384330       0.0000000000     357.3798207587       0.0000000000
  53920.00       0.0132819938    -688.8586038082    -688.8718858020       0.0000000000     349.4783304837       0.0000000000
  53960.00       0.0129825971    -688.8585550579    -688.8715376550       0.0000000000     341.6005468278       0.0000000000
  54000.00       0.0135590524    -688.8586076536    -688.8721667060       0.0000000000     356.7683482523       0.0000000000
  54040.00       0.0146758393    -688.8587112207    -688.8733870600       0.0000000000     386.1534565744       0.0000000000
  54080.00       0.0152888533    -688.8587582887    -688.8740471420       0.0000000000     402.2831943760       0.0000000000
  54120.00       0.0150618358    -688.8587176142    -688.8737794500       0.0000000000     396.3098686627       0.0000000000
  54160.00       0.0147425662    -688.8586824758    -688.8734250420       0.0000000000     387.9091854825       0.0000000000
  54200.00       0.0149398301    -688.8587379539    -688.8736777840       0.0000000000     393.0996305900       0.0000000000
  54240.00       0.0151002373    -688.8588017727    -688.8739020100       0.0000000000     397.3202956043       0.0000000000
  54280.00       0.0144907581    -688.8587692869    -688.8732600450       0.0000000000     381.2835626730       0.0000000000
  54320.00       0.0135349941    -688.8586978759    -688.8722328700       0.0000000000     356.1353204483       0.0000000000
